"DOCTYPE","DOCENTRY","LINENUM","CARDCODE","SALESEMPLOYEE","COUNTRYCODE","POSTINGDATE","DUEDATE","DOCUMENTDATE","ITEMCODE","WAREHOUSECODE","QUANTITY","SALESAMOUNT","SALESAMOUNTSC","BASEAMOUNT","GROSSPROFIT","GROSSPROFITSC","PERIOD","PROJECT"
13,750,0,"C00006",12,"IN","2020-09-18 00:00:00.000000000","2020-11-17 00:00:00.000000000","2020-10-18 00:00:00.000000000","SER0034","CI01","1.000000","127500.000000","127500.000000","0.000000","127500.000000","127500.000000","FY202021-06","CR|PJ132"
13,801,0,"C00029",12,"IN","2020-10-20 00:00:00.000000000","2020-11-19 00:00:00.000000000","2020-11-19 00:00:00.000000000","SER0002","CI01","1.000000","150000.000000","150000.000000","0.000000","150000.000000","150000.000000","FY202021-07","CR|PJ180"
13,535,0,"C00017",9,"IN","2019-12-01 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0055","CI01","1.000000","1641.000000","1641.000000","0.000000","1641.000000","1641.000000","FY201920-09","CR|PJ152"
13,535,1,"C00017",9,"IN","2019-12-01 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0063","CI01","1.000000","10122.000000","10122.000000","0.000000","10122.000000","10122.000000","FY201920-09","CR|PJ152"
13,535,2,"C00017",9,"IN","2019-12-01 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0071","CI01","1.000000","43718.000000","43718.000000","0.000000","43718.000000","43718.000000","FY201920-09","CR|PJ152"
13,531,0,"C00017",9,"IN","2019-12-01 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0034","CI01","1.000000","69000.000000","69000.000000","0.000000","69000.000000","69000.000000","FY201920-09","CR|PJ152"
13,493,0,"C00017",9,"IN","2019-10-21 00:00:00.000000000","2019-11-05 00:00:00.000000000","2019-11-05 00:00:00.000000000",,,"0.000000","21739.130000","21739.130000","21739.130000","0.000000","0.000000","FY201920-07","CR|PJ152"
13,493,4,"C00017",9,"IN","2019-10-21 00:00:00.000000000","2019-11-05 00:00:00.000000000","2019-11-05 00:00:00.000000000",,,"0.000000","74285.710000","74285.710000","74285.710000","0.000000","0.000000","FY201920-07","CR|PJ152"
13,512,0,"C00017",9,"IN","2019-09-26 00:00:00.000000000","2019-11-15 00:00:00.000000000","2019-10-11 00:00:00.000000000",,,"0.000000","20909.090000","20909.090000","20909.090000","0.000000","0.000000","FY201920-06","CR|PJ152"
13,512,1,"C00017",9,"IN","2019-09-26 00:00:00.000000000","2019-11-15 00:00:00.000000000","2019-10-11 00:00:00.000000000",,,"0.000000","35047.620000","35047.620000","35047.620000","0.000000","0.000000","FY201920-06","CR|PJ152"
13,512,2,"C00017",9,"IN","2019-09-26 00:00:00.000000000","2019-11-15 00:00:00.000000000","2019-10-11 00:00:00.000000000",,,"0.000000","33454.550000","33454.550000","33454.550000","0.000000","0.000000","FY201920-06","CR|PJ152"
13,512,3,"C00017",9,"IN","2019-09-26 00:00:00.000000000","2019-11-15 00:00:00.000000000","2019-10-11 00:00:00.000000000",,,"0.000000","43809.520000","43809.520000","43809.520000","0.000000","0.000000","FY201920-06","CR|PJ152"
13,486,0,"C00017",9,"IN","2019-10-17 00:00:00.000000000","2019-11-16 00:00:00.000000000","2019-11-16 00:00:00.000000000","SER0034","CI01","1.000000","138000.000000","138000.000000","0.000000","138000.000000","138000.000000","FY201920-07","CR|PJ067"
13,745,0,"C00006",12,"IN","2020-09-08 00:00:00.000000000","2020-11-09 00:00:00.000000000","2020-10-08 00:00:00.000000000","SER0034","CI01","44.000000","339999.880000","339999.880000","0.000000","339999.880000","339999.880000","FY202021-06","CR|PJ053"
13,528,0,"C00032",9,"IN","2019-11-10 00:00:00.000000000","2019-12-25 00:00:00.000000000","2019-12-25 00:00:00.000000000","SER0003","CI01","1.000000","240000.000000","240000.000000","0.000000","240000.000000","240000.000000","FY201920-08","CR|PJ134"
13,707,0,"C00037",12,"IN","2020-07-20 00:00:00.000000000","2020-08-19 00:00:00.000000000","2020-08-19 00:00:00.000000000","SER0034","CI01","9.000000","17280.000000","17280.000000","0.000000","17280.000000","17280.000000","FY202021-04","CR|PJ176"
13,707,1,"C00037",12,"IN","2020-07-20 00:00:00.000000000","2020-08-19 00:00:00.000000000","2020-08-19 00:00:00.000000000","SER0034","CI01","27.000000","51840.000000","51840.000000","0.000000","51840.000000","51840.000000","FY202021-04","CR|PJ176"
13,707,2,"C00037",12,"IN","2020-07-20 00:00:00.000000000","2020-08-19 00:00:00.000000000","2020-08-19 00:00:00.000000000","SER0032","CI01","72.000000","126720.000000","126720.000000","0.000000","126720.000000","126720.000000","FY202021-04","CR|PJ176"
13,707,3,"C00037",12,"IN","2020-07-20 00:00:00.000000000","2020-08-19 00:00:00.000000000","2020-08-19 00:00:00.000000000","SER0034","CI01","36.000000","69120.000000","69120.000000","0.000000","69120.000000","69120.000000","FY202021-04","CR|PJ176"
13,665,0,"C00017",12,"IN","2020-05-19 00:00:00.000000000","2020-09-15 00:00:00.000000000","2020-06-18 00:00:00.000000000","SER0031","CI01","22.000000","219450.000000","219450.000000","0.000000","219450.000000","219450.000000","FY202021-02","CR|PJ170"
13,665,1,"C00017",12,"IN","2020-05-19 00:00:00.000000000","2020-09-15 00:00:00.000000000","2020-06-18 00:00:00.000000000","SER0032","CI01","22.000000","179674.000000","179674.000000","0.000000","179674.000000","179674.000000","FY202021-02","CR|PJ170"
13,605,3,"C00006",9,"IN","2020-03-05 00:00:00.000000000","2020-05-31 00:00:00.000000000","2020-04-15 00:00:00.000000000","SER0071","CI01","1.000000","233.000000","233.000000","0.000000","233.000000","233.000000","FY201920-12","CR|PJ053"
13,605,2,"C00006",9,"IN","2020-03-05 00:00:00.000000000","2020-05-31 00:00:00.000000000","2020-04-15 00:00:00.000000000","SER0063","CI01","1.000000","171635.000000","171635.000000","0.000000","171635.000000","171635.000000","FY201920-12","CR|PJ053"
13,605,1,"C00006",9,"IN","2020-03-05 00:00:00.000000000","2020-05-31 00:00:00.000000000","2020-04-15 00:00:00.000000000","SER0055","CI01","1.000000","144622.000000","144622.000000","0.000000","144622.000000","144622.000000","FY201920-12","CR|PJ053"
13,605,0,"C00006",9,"IN","2020-03-05 00:00:00.000000000","2020-05-31 00:00:00.000000000","2020-04-15 00:00:00.000000000","SER0034","CI01","33.000000","254999.910000","254999.910000","0.000000","254999.910000","254999.910000","FY201920-12","CR|PJ053"
13,705,1,"C00037",12,"IN","2020-07-09 00:00:00.000000000","2020-08-08 00:00:00.000000000","2020-08-08 00:00:00.000000000","SER0034","CI01","56.000000","67200.000000","67200.000000","0.000000","67200.000000","67200.000000","FY202021-04","CR|PJ176"
13,705,0,"C00037",12,"IN","2020-07-09 00:00:00.000000000","2020-08-08 00:00:00.000000000","2020-08-08 00:00:00.000000000","SER0034","CI01","48.000000","57600.000000","57600.000000","0.000000","57600.000000","57600.000000","FY202021-04","CR|PJ176"
13,671,0,"C00019",9,"IN","2020-06-08 00:00:00.000000000","2020-08-15 00:00:00.000000000","2020-07-08 00:00:00.000000000","SER0003","CI01","1.000000","156000.000000","156000.000000","0.000000","156000.000000","156000.000000","FY202021-03","CR|PJ068"
13,698,4,"C00037",12,"IN","2020-07-07 00:00:00.000000000","2020-08-06 00:00:00.000000000","2020-07-07 00:00:00.000000000","SER0032","CI01","153.000000","336600.000000","336600.000000","0.000000","336600.000000","336600.000000","FY202021-04","CR|PJ176"
13,698,3,"C00037",12,"IN","2020-07-07 00:00:00.000000000","2020-08-06 00:00:00.000000000","2020-07-07 00:00:00.000000000","SER0034","CI01","198.000000","380160.000000","380160.000000","0.000000","380160.000000","380160.000000","FY202021-04","CR|PJ176"
13,698,2,"C00037",12,"IN","2020-07-07 00:00:00.000000000","2020-08-06 00:00:00.000000000","2020-07-07 00:00:00.000000000","SER0034","CI01","117.000000","224640.000000","224640.000000","0.000000","224640.000000","224640.000000","FY202021-04","CR|PJ176"
13,698,1,"C00037",12,"IN","2020-07-07 00:00:00.000000000","2020-08-06 00:00:00.000000000","2020-07-07 00:00:00.000000000","SER0032","CI01","126.000000","221760.000000","221760.000000","0.000000","221760.000000","221760.000000","FY202021-04","CR|PJ176"
13,698,0,"C00037",12,"IN","2020-07-07 00:00:00.000000000","2020-08-06 00:00:00.000000000","2020-07-07 00:00:00.000000000","SER0034","CI01","18.000000","34560.000000","34560.000000","0.000000","34560.000000","34560.000000","FY202021-04","CR|PJ176"
13,601,0,"C00006",9,"IN","2020-03-04 00:00:00.000000000","2020-04-15 00:00:00.000000000","2020-04-15 00:00:00.000000000","SER0032","CI01","22.000000","142560.000000","142560.000000","0.000000","142560.000000","142560.000000","FY201920-12","CR|PJ117"
13,684,0,"C00015",-1,"IN","2020-03-20 00:00:00.000000000","2020-04-04 00:00:00.000000000","2020-04-04 00:00:00.000000000","SER0030","CI01","1.000000","229500.000000","229500.000000","0.000000","229500.000000","229500.000000","FY201920-12","CR|PJ178"
13,684,1,"C00015",-1,"IN","2020-03-20 00:00:00.000000000","2020-04-04 00:00:00.000000000","2020-04-04 00:00:00.000000000","SER0030","CI01","1.000000","200000.000000","200000.000000","0.000000","200000.000000","200000.000000","FY201920-12","CR|PJ178"
13,556,0,"C00019",9,"IN","2020-01-07 00:00:00.000000000","2020-02-10 00:00:00.000000000","2020-01-22 00:00:00.000000000","SER0001","CI01","1.000000","24204.000000","24204.000000","0.000000","24204.000000","24204.000000","FY201920-10","CR|PJ068"
13,584,0,"C00006",9,"IN","2020-02-07 00:00:00.000000000","2020-04-15 00:00:00.000000000","2020-03-15 00:00:00.000000000","SER0032","CI01","33.000000","213840.000000","213840.000000","0.000000","213840.000000","213840.000000","FY201920-11","CR|PJ117"
13,561,0,"C00006",9,"IN","2020-01-20 00:00:00.000000000","2020-03-01 00:00:00.000000000","2020-06-05 00:00:00.000000000","SER0034","CI01","1.000000","170000.000000","170000.000000","0.000000","170000.000000","170000.000000","FY201920-10","CR|PJ053"
13,923,0,"C00029",12,"IN","2021-03-11 00:00:00.000000000","2021-04-10 00:00:00.000000000","2021-03-11 00:00:00.000000000","SER0002","CI01","4.000000","520000.000000","520000.000000","0.000000","520000.000000","520000.000000","FY202021-12","CR|PJ180"
13,688,0,"C00024",12,"IN","2020-06-24 00:00:00.000000000","2020-06-30 00:00:00.000000000","2020-06-30 00:00:00.000000000","SER0030","CI01","1.000000","145000.000000","145000.000000","0.000000","145000.000000","145000.000000","FY202021-03","CR|PJ133"
13,568,0,"C00029",9,"IN","2020-01-29 00:00:00.000000000","2020-04-15 00:00:00.000000000","2020-02-28 00:00:00.000000000",,,"0.000000","1100000.000000","1100000.000000","1100000.000000","0.000000","0.000000","FY201920-10","CR|PJ150"
13,538,0,"C00006",9,"IN","2019-12-31 00:00:00.000000000","2020-04-15 00:00:00.000000000","2020-02-15 00:00:00.000000000","SER0004","CI01","1.000000","141720.000000","141720.000000","0.000000","141720.000000","141720.000000","FY201920-09","CR|PJ132"
13,579,0,"C00017",9,"IN","2020-01-30 00:00:00.000000000","2020-02-28 00:00:00.000000000","2020-02-28 00:00:00.000000000","SER0034","CI01","1.000000","46000.000000","46000.000000","0.000000","46000.000000","46000.000000","FY201920-10","CR|PJ152"
13,618,9,"C00004",-1,"US","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","SER0073","CI01","1.000000","500000.000000","500000.000000","0.000000","500000.000000","500000.000000","FY201920-10","CR|PJ106"
13,618,8,"C00004",-1,"US","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","SER0073","CI01","1.000000","611887.500000","611887.500000","0.000000","611887.500000","611887.500000","FY201920-10","CR|PJ153"
13,618,6,"C00004",-1,"US","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","SER0073","CI01","1.000000","35000.000000","35000.000000","0.000000","35000.000000","35000.000000","FY201920-10","CR|098"
13,618,5,"C00004",-1,"US","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","SER0073","CI01","1.000000","200000.000000","200000.000000","0.000000","200000.000000","200000.000000","FY201920-10","CR|PJ071"
13,618,4,"C00004",-1,"US","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","SER0073","CI01","1.000000","7200.000000","7200.000000","0.000000","7200.000000","7200.000000","FY201920-10","CR|PJ125"
13,618,3,"C00004",-1,"US","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","SER0073","CI01","1.000000","7000.000000","7000.000000","0.000000","7000.000000","7000.000000","FY201920-10","CR|PJ054"
13,618,1,"C00004",-1,"US","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","SER0073","CI01","1.000000","383600.000000","383600.000000","0.000000","383600.000000","383600.000000","FY201920-10","CR|PJ092"
13,618,0,"C00004",-1,"US","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","2020-01-31 00:00:00.000000000","SER0073","CI01","1.000000","294000.000000","294000.000000","0.000000","294000.000000","294000.000000","FY201920-10","CR|PJ093"
13,615,9,"C00004",-1,"US","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0073","CI01","1.000000","500000.000000","500000.000000","0.000000","500000.000000","500000.000000","FY201920-09","CR|PJ106"
13,615,8,"C00004",-1,"US","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0073","CI01","1.000000","1174425.000000","1174425.000000","0.000000","1174425.000000","1174425.000000","FY201920-09","CR|PJ153"
13,615,6,"C00004",-1,"US","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0073","CI01","1.000000","35000.000000","35000.000000","0.000000","35000.000000","35000.000000","FY201920-09","CR|098"
13,615,5,"C00004",-1,"US","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0073","CI01","1.000000","200000.000000","200000.000000","0.000000","200000.000000","200000.000000","FY201920-09","CR|PJ071"
13,615,4,"C00004",-1,"US","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0073","CI01","1.000000","8900.000000","8900.000000","0.000000","8900.000000","8900.000000","FY201920-09","CR|PJ125"
13,615,3,"C00004",-1,"US","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0073","CI01","1.000000","7000.000000","7000.000000","0.000000","7000.000000","7000.000000","FY201920-09","CR|PJ054"
13,615,2,"C00004",-1,"US","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","2019-12-31 00:00:00.000000000","SER0073","CI01","1.000000","21000.000000","21000.000000","0.000000","21000.000000","21000.000000","FY201920-09","CR|PJ015"
